Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume
2020-12-19 00:00:00+00:00,1.6987,1.7677,1.6595,1.6707,1332107.96,2284718.058379,16842,640690.13,1099703.543133
2020-12-20 00:00:00+00:00,1.6706,1.6889,1.521,1.5635,1368277.59,2205354.887547,17088,612717.82,987714.973556
2020-12-21 00:00:00+00:00,1.5605,1.62,1.49,1.5331,1265977.95,1962929.509565,16182,625255.37,970772.032127
2020-12-22 00:00:00+00:00,1.5354,1.5799,1.47,1.49,2035459.3,3101990.178312,25013,985835.09,1506329.806366
2020-12-23 00:00:00+00:00,1.49,1.5126,1.0301,1.198,4351555.9,5671452.635849,41795,1910917.46,2477181.311492
2020-12-24 00:00:00+00:00,1.1987,1.3888,1.1652,1.3612,1784967.07,2284843.158139,25172,901826.0,1154667.475392
2020-12-25 00:00:00+00:00,1.3641,1.4599,1.3417,1.4464,1391332.89,1960791.34808,19273,654485.21,923164.394953
2020-12-26 00:00:00+00:00,1.4488,1.4497,1.3118,1.3258,912192.33,1249352.525031,14371,432672.84,593174.580297
2020-12-27 00:00:00+00:00,1.324,1.417,1.2616,1.3037,2170898.45,2890460.602484,30907,1053054.41,1404682.001014
2020-12-28 00:00:00+00:00,1.3041,1.5223,1.2867,1.5172,2158620.57,3054831.73762,29820,1148122.77,1628257.971551
2020-12-29 00:00:00+00:00,1.5187,1.735,1.4388,1.6704,4870104.61,7729613.894394,62766,2455411.27,3901035.236882
2020-12-30 00:00:00+00:00,1.6734,1.6903,1.5235,1.535,2171296.28,3448579.364743,31800,1106241.47,1757034.821992
2020-12-31 00:00:00+00:00,1.5337,1.5523,1.42,1.5073,2169627.35,3244558.10504,28938,1044003.01,1562137.452862
2021-01-01 00:00:00+00:00,1.5088,1.86,1.499,1.8421,4421991.45,7454786.751421,55297,2245799.78,3786558.94633
2021-01-02 00:00:00+00:00,1.8421,2.0,1.7116,1.7999,5253819.62,9557980.687576,66430,2823436.79,5138509.116142
2021-01-03 00:00:00+00:00,1.7998,2.38,1.7973,2.1779,8318341.13,17482673.121984,113481,4234769.76,8925287.220955
2021-01-04 00:00:00+00:00,2.1789,2.4989,1.86,2.4909,7800814.8,17263517.831706,122009,4012884.1,8935782.996058
2021-01-05 00:00:00+00:00,2.4911,2.5093,2.0621,2.1636,6702006.99,15133557.770003,102299,3156689.79,7157811.062655
2021-01-06 00:00:00+00:00,2.1636,2.189,1.9017,1.9414,8451529.47,17221696.084861,88678,3594065.46,7342479.159203
2021-01-07 00:00:00+00:00,1.9404,2.65,1.9214,2.3635,30861006.24,70874327.568453,271878,16442161.48,37873764.633079
2021-01-08 00:00:00+00:00,2.3655,3.8,2.175,3.2214,29866396.67,88937219.791137,221673,15326054.47,45285859.111807
2021-01-09 00:00:00+00:00,3.212,3.6998,2.93,3.3829,9881188.65,32398842.926319,109729,5107947.6,16773576.984372
2021-01-10 00:00:00+00:00,3.3734,3.7517,3.1556,3.449,5819813.51,19820052.059074,70395,2974378.74,10115504.612912
2021-01-11 00:00:00+00:00,3.4455,3.5282,2.5795,3.1016,8755693.07,26127396.636161,93075,4464491.8,13367837.212768
2021-01-12 00:00:00+00:00,3.1016,3.88,3.058,3.6354,7075911.68,24684774.366721,155651,3589655.74,12527196.514783
2021-01-13 00:00:00+00:00,3.6354,3.637,3.2633,3.5242,5123655.8,17689395.168177,99621,2399232.88,8278207.080563
2021-01-14 00:00:00+00:00,3.5243,3.5955,3.1814,3.2921,6422109.73,21634400.518985,96919,2874540.06,9683987.799833
2021-01-15 00:00:00+00:00,3.2921,3.4489,2.9618,3.2475,4812542.83,15747506.379938,74648,2344209.16,7689693.685132
2021-01-16 00:00:00+00:00,3.2479,3.7081,3.2463,3.4247,8562549.63,29411668.953917,124687,4373093.87,15055993.841166
2021-01-17 00:00:00+00:00,3.4251,3.9876,3.3,3.8268,8531899.81,31265663.121215,105174,4130508.62,15196205.708536
2021-01-18 00:00:00+00:00,3.8243,4.17,3.6167,3.7868,6226924.77,24245044.142963,78131,3026180.84,11790356.669874
2021-01-19 00:00:00+00:00,3.7873,4.0498,3.6,3.6287,4768719.77,18206626.785967,64919,2296602.21,8774318.879331
2021-01-20 00:00:00+00:00,3.6288,3.7413,3.34,3.7166,4801640.28,17069848.358915,74604,1932023.51,6889066.213538
2021-01-21 00:00:00+00:00,3.7199,3.7411,2.9717,2.9899,4385838.62,14737145.437248,60540,1969558.82,6631085.154938
2021-01-22 00:00:00+00:00,2.9893,3.4992,2.5295,3.3352,6481502.65,20052814.354677,83968,3116221.55,9669577.997652
2021-01-23 00:00:00+00:00,3.3302,3.6,3.3056,3.5079,2269454.7,7924853.012163,33884,1215667.11,4248640.731855
2021-01-24 00:00:00+00:00,3.5018,3.79,3.4781,3.6278,2457759.67,8934610.122345,32628,1200054.56,4371307.3444
2021-01-25 00:00:00+00:00,3.6287,3.9928,3.4398,3.7038,6791542.33,24997969.213301,82263,3317737.42,12228221.988009
2021-01-26 00:00:00+00:00,3.7036,4.097,3.6478,4.041,6618303.9,25778078.437092,75426,3482541.2,13582120.326558
2021-01-27 00:00:00+00:00,4.0418,4.0422,3.5114,3.675,2491757.82,9309018.959412,38794,1151705.71,4306099.296048
2021-01-28 00:00:00+00:00,3.664,3.96,3.6,3.81,2055425.01,7853439.524328,33822,1055600.91,4037852.524404
2021-01-29 00:00:00+00:00,3.8092,3.912,3.6,3.8293,2992168.86,11255370.836075,42872,1516015.16,5705753.913583
2021-01-30 00:00:00+00:00,3.8301,4.3179,3.7667,4.228,3944655.04,15975662.223064,61647,2127339.63,8615904.428315
2021-01-31 00:00:00+00:00,4.228,4.805,4.154,4.2525,5438870.48,24123927.24661,94648,2812948.97,12497054.911005
2021-02-01 00:00:00+00:00,4.2568,4.617,4.1075,4.6148,2097052.47,9013963.451821,43670,1011023.67,4351778.620009
2021-02-02 00:00:00+00:00,4.6148,5.4026,4.4632,5.2331,5278922.61,26689709.64986,107720,2753210.84,13896054.071791
2021-02-03 00:00:00+00:00,5.243,5.783,5.0513,5.7311,3977458.72,21574159.897548,79473,2105065.38,11425990.8692
2021-02-04 00:00:00+00:00,5.7339,6.5426,5.5676,6.4085,5609382.39,33394633.201873,102732,2314301.12,13795465.690298
2021-02-05 00:00:00+00:00,6.4181,7.1438,6.4086,6.7005,4235525.49,28683157.531563,95696,2243646.54,15188188.634288
2021-02-06 00:00:00+00:00,6.7001,6.8181,5.7,6.1225,5040208.25,30867026.916009,112912,2300328.92,14107341.638315
2021-02-07 00:00:00+00:00,6.1219,6.8807,5.75,6.6976,5111066.89,32805036.405193,100168,2688852.11,17292705.188776
2021-02-08 00:00:00+00:00,6.6931,8.078,6.4554,7.855,6719151.08,49942119.465461,119254,3375782.35,25078909.82784
2021-02-09 00:00:00+00:00,7.8651,8.4945,7.55,7.8005,4803489.37,38293809.125972,92202,2515176.91,20094486.646831
2021-02-10 00:00:00+00:00,7.8005,9.09,7.26,9.09,4419421.79,36539932.533117,103167,2276920.28,18846045.065613
2021-02-11 00:00:00+00:00,9.0897,9.7425,8.72,9.2004,5694878.77,52587971.716616,123562,2734762.93,25254896.235974
2021-02-12 00:00:00+00:00,9.2058,9.93,9.0353,9.2,2867258.84,27168226.830558,74162,1373932.34,13023384.467748
2021-02-13 00:00:00+00:00,9.2007,9.5117,8.658,8.7441,3487478.68,31507609.162436,80835,1544045.9,13974106.856358
2021-02-14 00:00:00+00:00,8.7448,9.23,8.5293,8.7158,2889949.04,25413161.64747,72201,1338145.4,11766501.368419
2021-02-15 00:00:00+00:00,8.7234,9.38,7.7,8.8516,3424896.19,29417065.029097,74311,1674730.11,14428120.903882
2021-02-16 00:00:00+00:00,8.866,9.0,7.9601,8.3002,2257217.69,19153014.48074,49157,1033564.66,8772332.427462
2021-02-17 00:00:00+00:00,8.3035,8.45,7.5182,8.2357,3331645.44,26819100.252406,71460,1361489.02,10948685.424619
2021-02-18 00:00:00+00:00,8.2412,9.32,8.23,8.9771,2479859.19,21998195.017925,63813,1190009.48,10547463.799125
2021-02-19 00:00:00+00:00,8.988,11.85,8.5257,11.4912,7106323.06,72459294.279835,170333,3382306.81,34635505.523279
2021-02-20 00:00:00+00:00,11.4845,11.8327,9.754,9.9869,4731324.37,50507984.938603,110824,2350233.79,25151866.665628
2021-02-21 00:00:00+00:00,9.9849,11.6707,9.8101,11.0753,3694265.15,39855306.180938,92042,1857032.87,20052232.439752
2021-02-22 00:00:00+00:00,11.0738,14.8,9.1,14.4191,14711670.8,169938699.228894,307004,7451304.28,85805783.022519
2021-02-23 00:00:00+00:00,14.4176,15.8888,11.47,15.2244,24306320.76,343036326.062575,548657,11887287.46,167776263.139374
2021-02-24 00:00:00+00:00,15.2389,18.2052,14.7917,17.1691,10777544.75,177956628.838101,248041,5595243.98,92461306.997563
2021-02-25 00:00:00+00:00,17.1745,17.69,13.6579,13.8442,9520373.92,151275933.818703,210627,4851015.2,77197221.439295
2021-02-26 00:00:00+00:00,13.8565,15.5083,13.1,13.5962,8029513.17,113366684.183196,188509,3969929.95,56090649.271344
2021-02-27 00:00:00+00:00,13.5864,14.8359,13.01,13.1916,6232463.19,86421910.083089,166289,3090805.34,42877788.449485
2021-02-28 00:00:00+00:00,13.1853,13.7739,11.417,13.0887,7231344.75,90254864.658408,181689,3640193.55,45427145.402293
2021-03-01 00:00:00+00:00,13.08,15.5469,13.0102,14.9855,5511248.26,80299278.758967,155523,2825774.63,41171976.298422
2021-03-02 00:00:00+00:00,14.9989,15.25,13.3544,13.9438,4128426.11,58918570.783889,111524,2083806.42,29627020.122104
2021-03-03 00:00:00+00:00,13.9546,14.738,13.7018,14.0742,3277327.93,46641795.220439,96740,1609658.78,22905838.537247
2021-03-04 00:00:00+00:00,14.0936,14.2737,12.736,13.0508,2764372.37,37143577.894612,75817,1365819.49,18333238.806363
2021-03-05 00:00:00+00:00,13.0649,13.0992,12.1251,12.5382,2069391.25,25992581.667972,58681,1009368.94,12691982.171562
2021-03-06 00:00:00+00:00,12.5507,13.31,11.9,13.0421,3061674.23,38310955.352192,89887,1441561.65,18052284.496175
2021-03-07 00:00:00+00:00,13.0443,14.014,12.7049,13.8174,2999418.25,40433938.28287,85302,1313488.13,17694072.39671
2021-03-08 00:00:00+00:00,13.8174,13.906,12.996,13.6028,2116684.52,28420084.283378,63521,1082181.79,14530451.796885
2021-03-09 00:00:00+00:00,13.608,14.9921,13.1985,14.839,2594490.9,36980232.038198,73810,1245908.33,17786513.457148
2021-03-10 00:00:00+00:00,14.85,15.2118,14.0525,14.2048,1943926.1,28288700.219665,60520,1029288.23,14987729.153647
2021-03-11 00:00:00+00:00,14.2011,16.3222,13.67,16.031,4125742.57,61653754.148963,103981,2036854.0,30482899.947487
2021-03-12 00:00:00+00:00,16.0519,16.5,14.0803,14.5597,3678388.38,56522592.893258,110363,1817303.63,27974238.736175
2021-03-13 00:00:00+00:00,14.5532,15.4072,13.8439,15.3033,2632320.37,38570674.500294,74627,1275402.31,18719205.969346
2021-03-14 00:00:00+00:00,15.2902,15.376,14.3399,14.4605,1750244.94,25743993.252414,57342,914537.37,13455091.985917
